330,Muddy Water,Lehmbrühe,だくりゅう,Ocroupi,Agua Lodosa,Fanghiglia,
331,Bullet Seed,Kugelsaat,タネマシンガン,Balle Graine,Semilladora,Semitraglia,
332,Aerial Ace,Aero-Ass,つばめがえし,Aéropique,Golpe Aéreo,Aeroassalto,
333,Icicle Spear,Eisspeer,つららばり,Stalagtite,Carámbano,Gelolancia,
334,Iron Defense,Eisenabwehr,てっぺき,Mur de Fer,Defensa Férrea,Ferroscudo,
335,Block,Rückentzug,とおせんぼう,Barrage,Bloqueo,Blocco,
336,Howl,Jauler,とおぼえ,Grondement,Aullido,Gridodilotta,
337,Dragon Claw,Drachenklaue,ドラゴンクロー,Draco-Griffe,Garra Dragón,Dragartigli,
338,Frenzy Plant,Flora-Statue,ハードプラント,Végé-Attak,Planta Feroz,Radicalbero,
339,Bulk Up,Protzer,ビルドアップ,Gonflette,Corpulencia,Granfisico,
340,Bounce,Sprungfeder,とびはねる,Rebond,Bote,Rimbalzo,
341,Mud Shot,Lehmschuss,マッドショット,Tir de Boue,Disparo Lodo,Colpodifango,
342,Poison Tail,Giftschweif,ポイズンテール,Queue-Poison,Cola Veneno,Velenocoda,
343,Covet,Bezirzer,ほしがる,Implore,Antojo,Supplica,
344,Volt Tackle,Volttackle,ボルテッカー,Électacle,Placaje Eléc,Locomovolt,
345,Magical Leaf,Zauberblatt,マジカルリーフ,Feuillemagik,Hoja Mágica,Fogliamagica,
346,Water Sport,Nassmacher,みずあそび,Tourniquet,Hidrochorro,Docciascudo,
347,Calm Mind,Gedankengut,めいそう,Plénitude,Paz Mental,Calmamente,
348,Leaf Blade,Laubklinge,リーフブレード,Lame Feuille,Hoja Aguda,Fendifoglia,
349,Dragon Dance,Drachentanz,りゅうのまい,Danse Draco,Danza Dragón,Dragodanza,
350,Rock Blast,Felswurf,ロックブラスト,Boule Roc,Pedrada,Cadutamassi,
351,Shock Wave,Schockwelle,でんげきは,Onde de Choc,Onda Voltio,Ondashock,
352,Water Pulse,Aquawelle,みずのはどう,Vibraqua,Hidropulso,Idropulsar,
353,Doom Desire,Kismetwunsch,はめつのねがい,Carnareket,Deseo Oculto,Obbliderio,
354,Psycho Boost,Psyschub,サイコブースト,Psycho-Boost,Psicoataque,Psicoslancio,
355,Roost,Ruheort,はねやすめ,Atterrissage,Respiro,Trespolo,
356,Gravity,Erdanziehung,じゅうりょく,Gravité,Gravedad,Gravità,
357,Miracle Eye,Wunderauge,ミラクルアイ,Œil Miracle,Gran Ojo,Miracolvista,
358,Wake-Up Slap,Weckruf,めざましビンタ,Réveil Forcé,Espabila,Svegliopacca,
359,Hammer Arm,Hammerarm,アームハンマー,Marto-Poing,Machada,Martelpugno,
360,Gyro Ball,Gyroball,ジャイロボール,Gyroballe,Giro Bola,Vortexpalla,
361,Healing Wish,Heilopfer,いやしのねがい,Vœu Soin,Deseo Cura,Curardore,
362,Brine,Lake,しおみず,Saumure,Salmuera,Acquadisale,
363,Natural Gift,Beerenkräfte,しぜんのめぐみ,Don Naturel,Don Natural,Dononaturale,
364,Feint,Offenlegung,フェイント,Ruse,Amago,Fintoattacco,
365,Pluck,Pflücker,ついばむ,Picore,Picoteo,Spennata,
366,Tailwind,Rückenwind,おいかぜ,Vent Arrière,Viento Afín,Ventoincoda,
367,Acupressure,Akupressur,つぼをつく,Acupression,Acupresión,Acupressione,
368,Metal Burst,Metallstoß,メタルバースト,Fulmifer,Repr. Metal,Metalscoppio,
369,U-turn,Kehrtwende,とんぼがえり,Demi-Tour,Ida y Vuelta,Retromarcia,
370,Close Combat,Nahkampf,インファイト,Close Combat,A Bocajarro,Zuffa,
371,Payback,Gegenstoß,しっぺがえし,Représailles,Vendetta,Rivincita,
372,Assurance,Gewissheit,ダメおし,Assurance,Buena Baza,Garanzia,
373,Embargo,Itemsperre,さしおさえ,Embargo,Embargo,Divieto,
374,Fling,Schleuder,なげつける,Dégommage,Lanzamiento,Lancio,
375,Psycho Shift,Psybann,サイコシフト,Échange Psy,Psicocambio,Psicotrasfer,
376,Trump Card,Trumpfkarte,きりふだ,Atout,As Oculto,Asso,
377,Heal Block,Heilblockade,かいふくふうじ,Anti-Soin,Anticura,Anticura,
378,Wring Out,Auswringen,しぼりとる,Essorage,Estrujón,Strizzata,
379,Power Trick,Krafttrick,パワートリック,Astuce Force,Truco Fuerza,Ingannoforza,
380,Gastro Acid,Magensäfte,いえき,Suc Digestif,Bilis,Gastroacido,
381,Lucky Chant,Beschwörung,おまじない,Air Veinard,Conjuro,Fortuncanto,
382,Me First,Egotrip,さきどり,Moi d'Abord,Yo Primero,Precedenza,
383,Copycat,Imitator,まねっこ,Photocopie,Copión,Copione,
384,Power Swap,Krafttausch,パワースワップ,Permuforce,Cambiafuerza,Barattoforza,
385,Guard Swap,Schutztausch,ガードスワップ,Permugarde,Cambiadefensa,Barattoscudo,
386,Punishment,Strafattacke,おしおき,Punition,Castigo,Punizione,
387,Last Resort,Zuflucht,とっておき,Dernier Recours,Última Baza,Ultimascelta,
388,Worry Seed,Sorgensamen,まやみのタネ,Soucigraine,Abatidoras,Affannoseme,
389,Sucker Punch,Tiefschlag,ふいうち,Coup Bas,Golpe Bajo,Sbigoattacco,
390,Toxic Spikes,Giftspitzen,どくぶし,Pics Toxik,Púas Tóxicas,Fielepunte,
391,Heart Swap,Statustausch,ハートスワップ,Permucœur,Cambia Almas,Cuorbaratto,
392,Aqua Ring,Wasserring,アクアリング,Anneau Hydro,Acua Aro,Acquanello,
393,Magnet Rise,Magnetflug,でんじふゆう,Vol Magnétik,Levitón,Magnetascesa,
394,Flare Blitz,Flammenblitz,フレアドライブ,Boutefeu,Envite Ígneo,Fuococarica,
395,Force Palm,Kraftwelle,はっけい,Forte-Paume,Palmeo,Palmoforza,
396,Aura Sphere,Aurasphäre,はどうだん,Aurasphère,Esfera Aural,Forzasfera,
397,Rock Polish,Steinpolitur,ロックカット,Poliroche,Pulimento,Lucidatura,
398,Poison Jab,Gifthieb,どくづき,Direct Toxik,Puya Nociva,Velenpuntura,
399,Dark Pulse,Finsteraura,あくのはどう,Vibroscur,Pulso Umbrío,Neropulsar,
400,Night Slash,Nachthieb,つじぎり,Tranche-Nuit,Tajo Umbrío,Nottesferza,
401,Aqua Tail,Nassschweif,アクアテール,Hydro-Queue,Acua Cola,Idrondata,
402,Seed Bomb,Samenbomben,タネばくだん,Canon Graine,Bomba Germen,Semebomba,
403,Air Slash,Luftschnitt,エアルスラッシュ,Lame d'Air,Tajo Aéreo,Eterelama,
404,X-Scissor,Kreuzschere,シザークロス,Plaie Croix,Tijera X,Forbice X,
405,Bug Buzz,Käfergebrumm,むしのさざめき,Bourdon,Zumbido,Ronzio,
406,Dragon Pulse,Drachenpuls,りゅうのはどう,Draco-Choc,Pulso Dragón,Dragopulsar,
407,Dragon Rush,Drachenstoß,ドラゴンダイブ,Draco-Charge,Carga Dragón,Dragofuria,
408,Power Gem,Juwelenkraft,パワージェム,Rayon Gemme,Joya de Luz,Gemmoforza,
409,Drain Punch,Ableithieb,ドレインパンチ,Vampi-Poing,Puño Drenaje,Assorbipugno,
410,Vacuum Wave,Vakuumwelle,しんくうは,Onde Vide,Onda Vacío,Vuotonda,
411,Focus Blast,Fokusstoß,きあいだま,Exploforce,Onda Certera,Focalcolpo,
412,Energy Ball,Energieball,エナジーボール,Éco-Sphère,Energibola,Energipalla,
413,Brave Bird,Sturzflug,ブレイブバード,Rapace,Pájaro Osado,Baldeali,
414,Earth Power,Erdkräfte,だいちのちから,Telluriforce,Tierra Viva,Geoforza,
415,Switcheroo,Wechseldich,すりかえ,Passe-Passe,Trapicheo,Rapidscambio,
416,Giga Impact,Gigastoß,ギガインパクト,Giga Impact,Gigaimpacto,Gigaimpatto,
417,Nasty Plot,Ränkeschmied,わるだくみ,Machination,Maquinación,Congiura,
418,Bullet Punch,Patronenhieb,バレットパンチ,Pisto-Poing,Puño Bala,Pugnoscarica,
419,Avalanche,Lawine,ゆきなだれ,Avalanche,Alud,Slavina,
420,Ice Shard,Eissplitter,こおりのつぶて,Éclats Glace,Canto Helado,Geloscheggia,
421,Shadow Claw,Dunkelklaue,シャドークロー,Griffe Ombre,Garra Umbría,Ombrartigli,
422,Thunder Fang,Donnerzahn,かみなりのキバ,Crocs Éclair,Colmillo Rayo,Fulmindenti,
423,Ice Fang,Eiszahn,こおりのキバ,Crocs Givre,Colmillo Hielo,Gelodenti,
424,Fire Fang,Feuerzahn,ほのおのキバ,Crocs Feu,Colmillo Fuego,Rogodenti,
425,Shadow Sneak,Schattenstoß,かげうち,Ombre Portée,Sombra Vil,Furtivombra,
426,Mud Bomb,Schlammbombe,どろばくだん,Boue-Bombe,Bomba Fango,Pantanobomba,
427,Psycho Cut,Psychoklinge,サイコカッター,Coupe Psycho,Psicocorte,Psicotaglio,
428,Zen Headbutt,Zen-Kopfstoß,しねんのずつき,Psykoud'Boule,Cabezazo Zen,Cozzata Zen,
429,Mirror Shot,Spiegelsalve,ミラーショット,Miroi-Tir,Disparo Espejo,Cristalcolpo,
430,Flash Cannon,Lichtkanone,ラスターカノン,Luminocanon,Foco Respl.,Cannonflash,
431,Rock Climb,Kraxler,ロッククライム,Escalade,Treparrocas,Scalaroccia,
432,Defog,Auflockern,きりばらい,Anti-Brume,Despejar,Scacciabruma,
433,Trick Room,Bizarroraum,トリックルーム,Distorsion,Espacio Raro,Distortozona,
434,Draco Meteor,Draco Meteor,りゅうせいぐん,Draco-Météore,Cometa Draco,Dragobolide,
435,Discharge,Ladungsstoß,ほうでん,Coup d'Jus,Chispazo,Scarica,
436,Lava Plume,Flammensturm,ふんえん,Ébullilave,Humareda,Lavasbuffo,
437,Leaf Storm,Blättersturm,リーフストーム,Tempête Verte,Lluevehojas,Verdebufera,
438,Power Whip,Blattgeißel,パワーウィップ,Mégafouet,Latigazo,Vigorcolpo,
439,Rock Wrecker,Felswerfer,がんせきほう,Roc-Boulet,Romperrocas,Devastomasso,
440,Cross Poison,Giftstreich,クロスポイスン,Poison Croix,Veneno X,Velenocroce,
441,Gunk Shot,Mülltreffer,ダストシュート,Détricanon,Lanzamugre,Sporcolancio,
442,Iron Head,Eisenschädel,アイアンヘッド,Tête de Fer,Cabezahierro,Metaltestata,
443,Magnet Bomb,Magnetbombe,マグネットボム,Bombe Aimant,Bomba Imán,Bombagnete,
444,Stone Edge,Steinkante,ストーンエッジ,Lame de Roc,Roca Afilada,Pietrataglio,
445,Captivate,Liebreiz,ようわく,Séduction,Seducción,Incanto,
446,Stealth Rock,Tarnstein,ステルスロック,Piège de Roc,Trampa Rocas,Levitoroccia,
447,Grass Knot,Strauchler,くさむすび,Nœud Herbe,Hierba Lazo,Laccioerboso,
448,Chatter,Geschwätz,おしゃべり,Babil,Cháchara,Schiamazzo,
449,Judgment,Urteilskraft,さばきのつぶて,Jugement,Sentencia,Giudizio,
450,Bug Bite,Käferbiss,むしくい,Piqûre,Picadura,Coleomorso,
451,Charge Beam,Ladestrahl,チャージビーム,Rayon Chargé,Rayo Carga,Raggioscossa,
452,Wood Hammer,Holzhammer,ウッドハンマー,Martobois,Mazazo,Mazzuolegno,
453,Aqua Jet,Wasserdüse,アクアジェット,Aqua-Jet,Acua Jet,Acquagetto,
454,Attack Order,Schlagbefehl,こうげきしれい,Appel Attak,Al Ataque,Commandourto,
455,Defend Order,Blockbefehl,ぼうぎょしれい,Appel Défense,A Defender,Commandoscudo,
456,Heal Order,Heilbefehl,かいふくしれい,Appel Soins,Auxilio,Commandocura,
457,Head Smash,Kopfstoß,もろはのずつき,Fracass'Tête,Testarazo,Zuccata,
458,Double Hit,Doppelschlag,ダブルアタック,Coup Double,Doble Golpe,Doppiosmash,
459,Roar of Time,Zeitenlärm,ときのほうこう,Hurle-Temps,Distorsión,Fragortempo,
460,Spacial Rend,Raumschlag,あくうせつだん,Spatio-Rift,Corte Vacío,Fendispazio,
461,Lunar Dance,Lunartanz,みかずきのまい,Danse Lune,Danza Lunar,Lunardanza,
462,Crush Grip,Quetschgriff,にぎりつぶす,Presse,Agarrón,Sbriciolmano,
463,Magma Storm,Lavasturm,マグマストーム,Vortex Magma,Lluvia Ígnea,Magmaclisma,
464,Dark Void,Schlummerort,ダークホール,Trou Noir,Brecha Negra,Vuototetro,
465,Seed Flare,Schocksamen,シードフレア,Fulmigraine,Fogonazo,Infuriaseme,
466,Ominous Wind,Unheilböen,あやしいかぜ,Vent Mauvais,Viento Aciago,Funestovento,
467,Shadow Force,Schemenkraft,シャドーダイブ,Revenant,Golpe Umbrío,Oscurotuffo,
468,Hone Claws,Klauenwetzer,つめとぎ,Aiguisage,Afilagarras,Unghiaguzze,
469,Wide Guard,Rundumschutz,ワイドガード,Garde Large,Vastaguardia,Bodyguard,
470,Guard Split,Schutzteiler,ガードシェア,Partage Garde,Isoguardia,Paridifesa,
471,Power Split,Kraftteiler,パワーシェア,Partage Force,Isofuerza,Pariattacco,
472,Wonder Room,Wunderraum,ワンダールーム,Zone Étrange,Zona Extraña,Mirabilzona,
473,Psyshock,Psychoshock,サイコショック,Choc Psy,Psicocarga,Psicoshock,
474,Venoshock,Giftschock,ベノムショック,Choc Venin,Carga Tóxica,Velenoshock,
475,Autotomize,Autotomie,ボヂィパージ,Allègement,Aligerar,Sganciapesi,
476,Rage Powder,Wulpulver,いかりのこな,Poudre Fureur,Polvo Ira,Polverabbia,
477,Telekinesis,Telekinese,テリキネシス,Lévikinésie,Telequinesis,Telecinesi,
478,Magic Room,Magieraum,マジックルーム,Zone Magique,Zona Mágica,Magicozona,
479,Smack Down,Katapult,うちおとす,Anti-Air,Antiaéreo,Abbattimento,
480,Storm Throw,Bergsturm,やまあらし,Yama Arashi,Llave Corsé,Tempestretta,
481,Flame Burst,Funkenflug,はじけるほのお,Rebondifeu,Pirotecnia,Pirolancio,
482,Sludge Wave,Schlammwoge,ヘドロウェーブ,Cradovague,Onda Tóxica,Fangonda,
483,Quiver Dance,Falterreigen,ちょうのまい,Papillodanse,Danza Aleteo,Eledanza,
484,Heavy Slam,Rammboss,ヘビーボンパー,Tacle Lourd,Cuerpo Pesado,Pesobomba,
485,Synchronoise,Synchrolärm,シンクロノイズ,Synchropeine,Sincrorruido,Sincrumore,
486,Electro Ball,Elektroball,エレキボール,Boule Élek,Bola Voltio,Energisfera,
487,Soak,Überflutung,みずびたし,Détrempage,Anegar,Inondazione,
488,Flame Charge,Nitroladung,ニトロチャージ,Nitrocharge,Nitrocarga,Nitrocarica,
489,Coil,Einrollen,とぐろをまく,Enroulement,Enrosque,Arrotola,
490,Low Sweep,Fußtritt,ローキッキ,Balayette,Puntapié,Calciobasso,
491,Acid Spray,Säurespeier,アシッドボム,Bombe Acide,Bomba Ácida,Acidobomba,
492,Foul Play,Schmarotzer,イカサマ,Tricherie,Juego Sucio,Ripicca,
493,Simple Beam,Wankelstrahl,シンプルビーム,Rayon Simple,Onda Simple,Ondisinvolta,
494,Entrainment,Zwango,なかまづくり,Ten-Danse,Danza Amiga,Saltamicizia,
495,After You,Galanterie,おさきにどうぞ,Après Vous,Cede Paso,Cortesia,
496,Round,Kanon,りんしょう,Chant Canon,Canon,Coro,
497,Echoed Voice,Widerfall,エコーボイス,Écho,Eco Voz,Echeggiavoce,
498,Chip Away,Zermürben,なしくずき,Attrition,Guardia Baja,Insidia,
499,Clear Smog,Klärsmog,クリアスモッグ,Bain de Smog,Niebla Clara,Pulifumo,
500,Stored Power,Kraftvorrat,アシストパワー,Force Ajoutée,Poder Reserva,Veicolaforza,
501,Quick Guard,Rapidschutz,ファストガード,Prévention,Anticipo,Anticipo,
502,Ally Switch,Seitentausch,サイコチェンジ,Interversion,Cambio Banda,Cambiaposto,
503,Scald,Siedewasser,ねっとう,Ébullition,Escaldar,Idrovampata,
504,Shell Smash,Hausbruch,からをやぶる,Exuviation,Rompecoraza,Gettaguscio,
505,Heal Pulse,Heilwoge,いやしのはどう,Vibra Soin,Pulso Cura,Ondasana,
506,Hex,Bürde,たたりめ,Châtiment,Infortunio,Sciagura,
507,Sky Drop,Freier Fall,フリーフォール,Chute Libre,Caída Libre,Cadutalibera,
508,Shift Gear,Gangwechsel,ギアチェンジ,Chgt Vitesse,Cambiomarcha,Cambiomarcia,
509,Circle Throw,Überkopfwurf,ともえなげ,Projection,Llave Giro,Ribaltiro,
510,Incinerate,Einäschern,やきつくす,Calcination,Calcinación,Bruciatutto,
511,Quash,Verzögerung,さきおくり,À la Queue,Último Lugar,Spintone,
512,Acrobatics,Acrobatik,アクロバット,Acrobatie,Acróbata,Acrobazia,
513,Reflect Type,Typenspiegel,ミラータイプ,Copie-Type,Clonatipo,Riflettipo,
514,Retaliate,Heimzahlung,かたきうち,Vengence,Represalia,Nemesi,
515,Final Gambit,Wagemut,いのちがけ,Tout ou Rein,Sacrificio,Azzardo,
516,Bestow,Offerte,ギフトパス,Passe-Cadeau,Ofrenda,Cediregalo,
517,Inferno,Inferno,れんごく,Feu d'Enfer,Infierno,Marchiatura,
518,Water Pledge,Wassersäulen,みずのちかい,Aire d'Eau,Voto Agua,Acquapatto,
519,Fire Pledge,Feuersäulen,ほのおのちかい,Aire de Feu,Voto Fuego,Fiammapatto,
520,Grass Pledge,Pflanzensäulen,くさのちかい,Aire d'Herbe,Voto Planta,Erbapatto,
521,Volt Switch,Voltwechsel,ボルトチェンジ,Change Éclair,Voltiocambio,Invertivolt,
522,Struggle Bug,Käfertrutz,むしのていこう,Survinsecte,Estoicismo,Entomoblocco,
523,Bulldoze,Dampfwalze,じならし,Piétisol,Terratemblor,Battiterra,
524,Frost Breath,Eisesodem,こおりのいぶき,Souffle Glacé,Vaho Gélido,Alitogelido,
525,Dragon Tail,Drachenrute,ドラゴンテール,Draco-Queue,Cola Dragón,Codadrago,
526,Work Up,Kraftschub,ふるいたてる,Rengorgement,Avivar,Cuordileone,
527,Electroweb,Elektronetz,エレキネット,Toile Élek,Electrotela,Elettrotela,
528,Wild Charge,Stromstoß,ワイルドボルト,Éclair Fou,Voltiocruel,Sprizzalampo,
529,Drill Run,Schlagbohrer,ドリルライナー,Tunnelier,Taladradora,Giravvita,
530,Dual Chop,Doppelhieb,ダブルチョップ,Double Baffe,Golpe Bis,Doppiocolpo,
531,Heart Stamp,Herzstempel,ハートスタンプ,Crèvecœur,Arrumaco,Cuorestampo,
532,Horn Leech,Holzgeweih,ウッドホーン,Encornebois,Asta Drenaje,Legnicorno,
533,Sacred Sword,Sanctoklinge,せいなるつるぎ,Lame Sainte,Espada Santa,Spadasolenne,
534,Razor Shell,Kalkklinge,シェルブレード,Coqui-Lame,Concha Filo,Conchilama,
535,Heat Crash,Brandstempel,ヒートスタンプ,Tacle Feu,Golpe Calor,Marchiafuoco,
536,Leaf Tornado,Grasmixer,グラスミキサー,Phytomixeur,Ciclón de Hojas,Vorticerba,
537,Steamroller,Quetschwalze,ハードローラー,Bulldoboule,Rodillo de Púas,Rulloduro,
538,Cotton Guard,Watteschild,コットンガード,Cotogarde,Rizo Algodón,Cotonscudo,
539,Night Daze,Nachtflut,ナイトバースト,Explonuit,Pulso Noche,Urtoscuro,
540,Psystrike,Psychostoß,サイコブレイク,Frappe Psy,Onda Metal,Psicobotta,
541,Tail Slap,Kehrschelle,スイープビンタ,Plumo-Queue,Plumerazo,Spazzasberla,
542,Hurricane,Orkan,ぼうふう,Vent Violent,Vendaval,Tifone,
543,Head Charge,Steinschädel,アフロブレイク,Peignée,Ariete,Ricciolata,
544,Gear Grind,Klikkdiskus,ギアソーサー,Lancécrou,Rueda Doble,Ingracolpo,
545,Searing Shot,Flammenball,かえんだん,Incendie,Bomba Ígnea,Sparafuoco,
546,Techno Blast,Techblaster,テクノバスター,Techno-Buster,Tecno Shock,Tecnobotto,
547,Relic Song,Urgesang,いにしえのうた,Chant Antique,Canto Arcaico,Cantoantico,
548,Secret Sword,Mystoschwert,しんぴのつるぎ,Lame Ouinte,Sable Místico,Spadamistica,
549,Glaciate,Eiszeit,こごえるせかい,Ère Glaciaire,Mundo Gélido,Gelamondo,
550,Bolt Strike,Blitzschlag,らいげき,Charge Foudre,Ataque Fulgor,Lucesiluro,
551,Blue Flare,Blauflammen,あおいほのお,Flamme Bleue,Llama Azul,Fuocoblu,
552,Fiery Dance,Feuerreigen,ほのおのまい,Danse du Feu,Danza Llama,Voldifuoco,
553,Freeze Shock,Frostvolt,フリーズボルト,Éclair Gelé,Rayo Gélido,Elettrogelo,
554,Ice Burn,Frosthauch,コールドフレア,Feu Glacé,Llama Gélida,Vampagelida,
555,Snarl,Standpauke,バークアウト,Aboiement,Alarido,Urlorabbia,
556,Icicle Crash,Eiszapfhagel,つららおとし,Chute Glace,Chuzos,Scagliagelo,
557,V-create,V-Generator,Ｖジェネレード,Coup Victoire,V de Fuego,Generatore V,
558,Fusion Flare,Kreuzflamme,クロスフレイム,Flamme Croix,Llama Fusión,Incrofiamma,
559,Fusion Bolt,Kreuzdonner,クロスサンダー,Éclair Croix,Rayo Fusión,Incrotuono,
560,Flying Press,Flying Press,フライングプレス,Flying Press,Plancha Voladora,Schiacciatuffo,
561,Mat Block,Tatami-Schild,たたみがえし,Tatamigaeshi,Escudo Tatami,Ribaltappeto,
562,Belch,Rülpser,ゲップ,Éructation,Eructo,Rutto,
563,Rototiller,Pflüger,たがやす,Fertilisation,Fertilizante,Aracampo,
564,Sticky Web,Klebenetz,ねばねばネット,Toile Gluante,Red Viscosa,Rete Vischiosa,
565,Fell Stinger,Stachelfinale,とどめばり,Dard Mortel,Aguijón Letal,Pungiglione,
566,Phantom Force,Phantomkraft,ゴーストダイブ,Hantise,Golpe Fantasma,Spettrotuffo,
567,Trick-or-Treat,Halloween,ハロウィン,Halloween,Halloween,Halloween,
568,Noble Roar,Kampfgebrüll,おたけび,Râle Mâle,Rugido de Guerra,Urlo,
569,Ion Deluge,Plasmaschauer,プラズマシャワー,Déluge Plasmique,Cortina Plasma,Pioggiaplasma,
570,Parabolic Charge,Parabolladung,パラボラチャージ,Parabocharge,Carga Parábola,Caricaparabola,
571,Forest's Curse,Waldesfluch,もりののろい,Maléfice Sylvain,Condena Silvana,Schiacciatuffo,
572,Petal Blizzard,Blütenwirbel,はなふぶき,Tempête Florale,Tormenta Floral,Fiortempesta,
573,Freeze-Dry,Gefriertrockner,フリズドライ,Lyophilisation,Liofilización,Liofilizzazione,
574,Disarming Voice,Säuselstimme,チャームボイス,Voix Enjôleuse,Voz Cautivadora,Incantavoce,
575,Parting Shot,Abgangstirade,せてゼリフ,Dernier Mot,Última Palabra,Monito,
576,Topsy-Turvy,Invertigo,ひっくりかえす,Renversement,Reversión,Sottosopra,
577,Draining Kiss,Diebeskuss,ドレインキッス,Vampibaiser,Beso Drenaje,Assorbibacio,
578,Crafty Shield,Trickschutz,トリックガード,Vigilance,Truco Defensa,Truccodifesa,
579,Flower Shield,Floraschutz,フラワーガード,Garde Florale,Defensa Floral,Fiordifesa,
580,Grassy Terrain,Grasfeld,グラスフィールド,Champ Herbu,Campo de hierba,Campo Erboso,
581,Misty Terrain,Nebelfeld,ミストフィールド,Champ Brumeux,Campo de niebla,Campo Nebbioso,
582,Electrify,Elektrifizierung,そうでん,Électrisation,Electrificación,Elettrocontagio,
583,Play Rough,Knuddler,じゃれつく,Câlinerie,Carantoña,Carineria,
584,Fairy Wind,Feenbrise,ようせいのかぜ,Vent Féérique,Viento Feérico,Vento di Fata,
585,Moonblast,Mondgewalt,ムーンフォース,Pouvior Lunaire,Fuerza Lunar,Forza Lunare,
586,Boomburst,Überschallknall,ばくおんぱ,Bang Sonique,Estruendo,Ondaboato,
587,Fairy Lock,Feenschloss,フェアリーロック,Verrou Enchanté,Cerrojo Feérico,Blocco Fatato,
588,King's Shield,Königsschild,キングシールド,Bouclier Royal,Escudo Real,Scudo Reale,
589,Play Nice,Kameradschaft,なかよくする,Camaraderie,Camaradería,Simpatia,
590,Confide,Vertrauenssache,ないしょばなし,Confidence,Confidencia,Confidenza,
591,Diamond Storm,Diamantsturm,ダイヤストーム,Orage Adamantin,Torm. Diamantes,Diamantempesta,
592,Steam Eruption,Dampfschwall,スチームバースト,Jet de Vapeur,Chorro de Vapor,Vaporscoppio,
593,Hyperspace Hole,Dimensionsloch,いじげんホール,TrouDimensionnel,Paso Dimensional,Forodimensionale,
594,Water Shuriken,Wasser-Shuriken,みずしゅりけん,Sheauriken,Shuriken de Agua,Acqualame,
595,Mystical Fire,Magieflamme,マジカルフレイム,Feu Ensorcelé,Llama Embrujada,Magifiamma,
596,Spiky Shield,Schutzstacheln,ニードルガード,Pico-Défense,Barrera Espinosa,Agodifesa,
597,Aromatic Mist,Duftwolke,アロマミスト,Brume Capiteuse,Niebla Aromática,Nebularoma,
598,Eerie Impulse,Mystowellen,かいでんぱ,Ondes Étranges,Onda Anómala,Elettromistero,
599,Venom Drench,Giftfalle,ベノムトラップ,Piège de Venin,Trampa Venenosa,Velenotrappola,
600,Powder,Pulverschleuder,ふんじん,Nuée de Poudre,Polvo Explosivo,Pulviscoppio,
601,Geomancy,Geokontrolle,ジオコントロール,Géo-Contrôle,Geocontrol,Geocontrollo,
602,Magnetic Flux,Magnetregler,じばそうさ,Magné-Contrôle,Aura Magnética,Controllo Polare,
603,Happy Hour,Goldene Zeiten,ハッピータイム,Étrennes,Paga Extra,Cuccagna,
604,Electric Terrain,Elektrofeld,エレキフィールド,Champ Électrifié,Campo Eléctrico,Campo Elettrico,
605,Dazzling Gleam,Zauberschein,マジカルシャイン,Éclat Magique,Brillo Mágico,Magibrillio,
606,Celebrate,Ehrentag,おいわい,Célébration,Celebración,Auguri,
607,Hold Hands,Händchenhalten,てをつなぐ,Mains Jointes,Manos Juntas,Mano nella Mano,
608,Baby-Doll Eyes,Kulleraugen,つぶらなひとみ,Regard Touchant,Ojitos Tiernos,Occhioni Teneri,
609,Nuzzle,Wangenrubbler,ほっぺすりすり,Frotte-Frimousse,Moflete Estático,Elettrococcola,
610,Hold Back,Zurückhaltung,てかげん,Retenue,Clemencia,Riguardo,
611,Infestation,Plage,まとわりつく,Harcèlement,Acoso,Assillo,
612,Power-Up Punch,Steigerungshieb,グログパンチ,Poing Boost,Puño Incremento,Crescipugno,
613,Oblivion Wing,Unheilsschwingen,デスウイング,Mort'Ailes,Ala Mortífera,Ali del Fato,
614,Thousand Arrows,Tausend Pfeile,サウサンドアロー,Myria-Flèches,Mil Flechas,Mille Frecce,
615,Thousand Waves,Tausend Wellen,サウサンドウァーブ,Myria-Vagues,Mil Temblores,Mille Onde,
616,Land's Wrath,Bodengewalt,グランドフォース,Force Chtonienne,Fuerza Telúrica,Forza Tellurica,
617,Light of Ruin,Lux Calamitatis,はめつのひかり,Lumière du Néant,Luz Aniquiladora,Luce Nefasta,
618,Origin Pulse,Ursprungswoge,こんげんのはどう,Onde Originelle,Pulso Primigenio,Primopulsar,
619,Precipice Blades,Abgrundsklinge,だんがいのつるぎ,Lame Pangéenne,Filo del Abismo,Spade Telluriche,
620,Dragon Ascent,Zenitstürmer,ガリョウテンセイ,Draco-Ascension,Ascenso Draco,Ascesa del Drago,
621,Hyperspace Fury,Dimensionswahn,いじげんラッシュ,Furie Dimension,Cerco Dimensión,Urtodimensionale,
622,Shore Up,Sandsammler,すなあつめ,Amass'Sable,Recogearena,Sabbiaccumulo,
623,First Impression,Überrumpler,であいがしら,Escarmouche,Escaramuza,Schermaglia,
624,Baneful Bunker,Bunker,トーチカ,Blockhaus,Búnker,Fortino,
625,Spirit Shackle,Schattenfessel,かげぬい,Tisse Ombre,Puntada Sombría,Cucitura d'Ombra,
626,Darkest Lariat,Dark Lariat,ＤＤラリアット,Dark Lariat,Lariat Oscuro,Braccioteso,
627,Sparkling Aria,Schaumserenade,うたかたのアリア,Aria de l'Écume,Aria Burbuja,Canto Effimero,
